,Data_Coleta,Estabelecimento,Produto,Marca,Preco,Quantidade,PPK
30941,2025-06-20,SUP-32,Macarrão,Renata,3.99,0.5,7.98
30942,2025-06-20,SUP-32,Banana Prata,,11.9,1.0,11.9
30943,2025-06-20,SUP-19,Café,Fort,32.8,0.5,65.6
30944,2025-06-20,SUP-19,Tomate,,10.5,1.0,10.5
30945,2025-06-20,SUP-20,Óleo,Liza,7.09,0.9,7.877777777777777
30946,2025-06-20,SUP-19,Café,3 corações,34.9,0.5,69.8
30947,2025-06-20,SUP-32,Óleo,Liza,7.09,0.9,7.877777777777777
30948,2025-06-20,SUP-20,Óleo,Soya,6.99,0.9,7.766666666666667
30949,2025-06-20,SUP-32,Carne Acem,,39.9,1.0,39.9
30950,2025-06-20,SUP-20,Arroz,Empório São João,28.9,5.0,5.779999999999999
30951,2025-06-20,SUP-19,Macarrão,Petybon,3.63,0.5,7.26
30952,2025-06-20,SUP-20,Arroz,Prato Fino,28.9,5.0,5.779999999999999
30953,2025-06-20,SUP-20,Café,Melita,35.5,0.5,71.0
30954,2025-06-20,SUP-19,Açúcar,União,4.89,1.0,4.89
30955,2025-06-20,SUP-32,Feijão,Grão de campo,6.2,1.0,6.2
30956,2025-06-20,SUP-20,Feijão,Select,6.79,1.0,6.79
30957,2025-06-20,SUP-32,Feijão,Broto Legal,7.3,1.0,7.3
30958,2025-06-20,SUP-19,Carne Acem,,36.9,1.0,36.9
30959,2025-06-20,SUP-20,Feijão,Broto Legal,7.3,1.0,7.3
30960,2025-06-20,SUP-19,Açúcar,Caravelas,4.4,1.0,4.4
30961,2025-06-20,SUP-32,Café,Caboclo,30.97,0.5,61.94
30962,2025-06-20,SUP-32,Café,3 corações,30.98,0.5,61.96
30963,2025-06-20,SUP-20,Farinha,Nita,4.19,1.0,4.19
30964,2025-06-20,SUP-32,Café,Melita,34.98,0.5,69.96
30965,2025-06-20,SUP-32,Óleo,Soya,7.04,0.9,7.822222222222222
30966,2025-06-27,SUP-27,Carne Coxão Mole,,46.9,1.0,46.9
30967,2025-06-27,SUP-27,Macarrão,Dona Benta,3.49,0.5,6.98
30968,2025-06-27,SUP-27,Macarrão,Adria,4.59,0.5,9.18
30969,2025-06-27,SUP-27,Óleo,Vitaliv,7.39,0.9,8.21111111111111
30970,2025-06-27,SUP-27,Macarrão,Petybon,4.39,0.5,8.78
30971,2025-06-27,SUP-27,Manteiga,Batavo,12.79,0.2,63.95
30972,2025-06-27,SUP-27,Café,Pilão,47.19,0.5,94.38
30973,2025-06-27,SUP-27,Manteiga,President,13.4,0.2,67.0
30974,2025-06-27,SUP-27,Leite,Ninho,6.29,1.0,6.29
30975,2025-06-27,SUP-27,Óleo,Soya,6.89,0.9,7.655555555555555
30976,2025-06-27,SUP-27,Batata,,6.19,1.0,6.19
30977,2025-06-27,SUP-27,Pão,,18.9,1.0,18.9
30978,2025-06-27,SUP-27,Ovo,,17.39,20.0,0.8695
30979,2025-06-27,SUP-27,Carne Pernil,,32.59,1.0,32.59
30980,2025-06-27,SUP-27,Leite,Jussara,4.79,1.0,4.79
30981,2025-06-27,SUP-27,Arroz,Camil,25.99,5.0,5.198
30982,2025-06-27,SUP-27,Tomate,,9.9,1.0,9.9
30983,2025-06-27,SUP-27,Feijão,Broto Legal,8.89,1.0,8.89
30984,2025-06-27,SUP-27,Leite,Piracanjuba,4.99,1.0,4.99
30985,2025-06-27,SUP-27,Macarrão,Outro,5.29,0.5,10.58
30986,2025-06-27,SUP-27,Farinha,Sol,5.29,1.0,5.29
30987,2025-06-27,SUP-27,Café,Caboclo,38.19,0.5,76.38
30988,2025-06-27,SUP-27,Arroz,Broto Legal,29.69,5.0,5.938000000000001
30989,2025-06-27,SUP-27,Banana Prata,,12.19,1.0,12.19
30990,2025-06-27,SUP-27,Café,Canecão,35.99,0.5,71.98
30991,2025-06-27,SUP-27,Feijão,Camil,7.09,1.0,7.09
30992,2025-06-27,SUP-27,Banana Nanica,,7.89,1.0,7.89
30993,2025-06-27,SUP-27,Manteiga,Danone,14.69,0.2,73.44999999999999
30994,2025-06-27,SUP-27,Leite,Parmalat,5.79,1.0,5.79
30995,2025-06-27,SUP-27,Café,3 corações,29.9,0.5,59.8
30996,2025-06-27,SUP-27,Feijão,Pantera,9.19,1.0,9.19
30997,2025-06-27,SUP-27,Frango Peito,,29.59,1.0,29.59
30998,2025-06-27,SUP-27,Carne Acem,,36.9,1.0,36.9
30999,2025-06-27,SUP-27,Farinha,Dona Benta,5.79,1.0,5.79
31000,2025-06-27,SUP-27,Açúcar,União,5.19,1.0,5.19
31001,2025-06-27,SUP-27,Arroz,Solito,22.89,5.0,4.578
31002,2025-06-27,SUP-27,Arroz,Carrefour,22.09,5.0,4.418
31003,2025-06-27,SUP-27,Farinha,Renata,8.39,1.0,8.39
31004,2025-06-27,SUP-27,Manteiga,Aviação,15.89,0.2,79.45
31005,2025-06-27,SUP-27,Frango Sobrecoxa,,12.26,1.0,12.26
31006,2025-07-08,SUP-3,Farinha,Dona Benta,6.49,1.0,6.49
31007,2025-07-08,SUP-25,Arroz,Empório São João,29.99,5.0,5.997999999999999
31008,2025-07-08,SUP-3,Carne Coxão Mole,,64.99,1.0,64.99
31009,2025-07-08,SUP-9,Feijão,Vencedor,7.49,1.0,7.49
31010,2025-07-08,SUP-25,Ovo,,13.9,20.0,0.6950000000000001
31011,2025-07-08,SUP-25,Açúcar,Da Barra,4.59,1.0,4.59
31012,2025-07-08,SUP-9,Macarrão,Renata,3.99,0.5,7.98
31013,2025-07-08,SUP-25,Manteiga,President,15.49,0.2,77.45
31014,2025-07-08,SUP-25,Café,Caboclo,38.99,0.5,77.98
31015,2025-07-08,SUP-25,Farinha,Nita,5.59,1.0,5.59
31016,2025-07-08,SUP-4,Farinha,Renata,5.38,1.0,5.38
31017,2025-07-08,SUP-4,Leite,Paulista,4.79,1.0,4.79
31018,2025-07-08,SUP-4,Manteiga,President,18.99,0.2,94.94999999999999
31019,2025-07-08,SUP-25,Óleo,Cocamar,8.49,0.9,9.433333333333334
31020,2025-07-08,SUP-3,Carne Pernil,,30.99,1.0,30.99
31021,2025-07-08,SUP-25,Arroz,Camil,28.99,5.0,5.798
31022,2025-07-08,SUP-3,Frango Peito,,31.99,1.0,31.99
31023,2025-07-08,SUP-9,Feijão,Pantera,8.69,1.0,8.69
31024,2025-07-08,SUP-25,Farinha,Sol,4.99,1.0,4.99
31025,2025-07-08,SUP-3,Arroz,Prato Fino,31.99,5.0,6.398
31026,2025-07-08,SUP-9,Feijão,Fantástico,7.49,1.0,7.49
31027,2025-07-08,SUP-4,Carne Coxão Mole,,49.98,1.0,49.98
31028,2025-07-08,SUP-25,Manteiga,Aviação,15.49,0.2,77.45
31029,2025-07-08,SUP-4,Tomate,,10.9,1.0,10.9
31030,2025-07-08,SUP-3,Feijão,Vencedor,8.99,1.0,8.99
31031,2025-07-08,SUP-3,Feijão,Broto Legal,8.99,1.0,8.99
31032,2025-07-08,SUP-3,Ovo,,18.99,20.0,0.9494999999999999
31033,2025-07-08,SUP-4,Ovo,,19.9,20.0,0.9949999999999999
31034,2025-07-08,SUP-3,Frango Sobrecoxa,,18.99,1.0,18.99
31035,2025-07-08,SUP-4,Óleo,Soya,7.78,0.9,8.644444444444444
31036,2025-07-08,SUP-25,Batata,,5.24,1.0,5.24
31037,2025-07-08,SUP-9,Carne Pernil,,19.71,1.0,19.71
31038,2025-07-08,SUP-4,Frango Peito,,25.9,1.0,25.9
31039,2025-07-08,SUP-9,Farinha,Globo,4.89,1.0,4.89
31040,2025-07-08,SUP-9,Manteiga,Aviação,22.59,0.2,112.95
31041,2025-07-08,SUP-4,Macarrão,Renata,5.35,0.5,10.7
31042,2025-07-08,SUP-3,Banana Prata,,9.99,1.0,9.99
31043,2025-07-08,SUP-4,Café,Canecão,37.99,0.5,75.98
31044,2025-07-08,SUP-3,Leite,Paulista,6.99,1.0,6.99
31045,2025-07-08,SUP-3,Açúcar,União,5.29,1.0,5.29
31046,2025-07-08,SUP-25,Leite,Italac,5.69,1.0,5.69
31047,2025-07-08,SUP-9,Ovo,,19.99,20.0,0.9994999999999999
31048,2025-07-08,SUP-9,Feijão,Empório São João,6.99,1.0,6.99
31049,2025-07-08,SUP-3,Café,Melita,37.99,0.5,75.98
31050,2025-07-08,SUP-3,Farinha,Renata,6.19,1.0,6.19
31051,2025-07-08,SUP-9,Carne Coxão Mole,,53.99,1.0,53.99
31052,2025-07-08,SUP-9,Banana Prata,,13.99,1.0,13.99
31053,2025-07-08,SUP-25,Arroz,Tio João,24.99,5.0,4.997999999999999
31054,2025-07-08,SUP-4,Pão,,19.99,1.0,19.99
31055,2025-07-08,SUP-9,Arroz,Camil,24.99,5.0,4.997999999999999
31056,2025-07-08,SUP-25,Arroz,Solito,21.69,5.0,4.338
31057,2025-07-08,SUP-9,Farinha,Rosa Branca,5.09,1.0,5.09
31058,2025-07-08,SUP-9,Banana Nanica,,6.99,1.0,6.99
31059,2025-07-08,SUP-25,Café,3 corações,38.99,0.5,77.98
31060,2025-07-08,SUP-3,Macarrão,Galo,4.29,0.5,8.58
31061,2025-07-08,SUP-25,Café,Pilão,44.99,0.5,89.98
31062,2025-07-08,SUP-3,Manteiga,Danone,15.49,0.2,77.45
31063,2025-07-08,SUP-25,Macarrão,Adria,4.19,0.5,8.38
31064,2025-07-08,SUP-25,Macarrão,Dona Benta,4.29,0.5,8.58
31065,2025-07-08,SUP-9,Manteiga,Batavo,12.2,0.2,60.99999999999999
31066,2025-07-08,SUP-4,Farinha,Outra,4.49,1.0,4.49
31067,2025-07-08,SUP-9,Leite,Piracanjuba,5.49,1.0,5.49
31068,2025-07-08,SUP-9,Pão,,16.9,1.0,16.9
31069,2025-07-08,SUP-9,Farinha,Nita,5.19,1.0,5.19
31070,2025-07-08,SUP-9,Batata,,3.99,1.0,3.99
31071,2025-07-08,SUP-9,Açúcar,União,4.69,1.0,4.69
31072,2025-07-08,SUP-25,Feijão,Empório São João,6.99,1.0,6.99
31073,2025-07-08,SUP-25,Banana Nanica,,2.99,1.0,2.99
31074,2025-07-08,SUP-9,Leite,Shefa,5.49,1.0,5.49
31075,2025-07-08,SUP-25,Açúcar,Caravelas,4.69,1.0,4.69
31076,2025-07-08,SUP-9,Macarrão,Adria,2.99,0.5,5.98
31077,2025-07-08,SUP-3,Pão,,19.9,1.0,19.9
31078,2025-07-08,SUP-4,Arroz,Camil,27.9,5.0,5.58
31079,2025-07-08,SUP-3,Arroz,Tio João,35.99,5.0,7.198
31080,2025-07-08,SUP-9,Leite,Italac,5.49,1.0,5.49
31081,2025-07-08,SUP-9,Arroz,Tio João,23.99,5.0,4.798
31082,2025-07-08,SUP-25,Feijão,Broto Legal,8.79,1.0,8.79
31083,2025-07-08,SUP-4,Manteiga,DaVaca,12.99,0.2,64.95
31084,2025-07-08,SUP-25,Feijão,Nene,7.19,1.0,7.19
31085,2025-07-08,SUP-9,Café,Caboclo,36.99,0.5,73.98
31086,2025-07-08,SUP-25,Banana Prata,,6.99,1.0,6.99
31087,2025-07-08,SUP-25,Leite,Jussara,5.39,1.0,5.39
31088,2025-07-08,SUP-25,Leite,Parmalat,5.39,1.0,5.39
31089,2025-07-08,SUP-9,Café,3 corações,29.9,0.5,59.8
31090,2025-07-08,SUP-3,Feijão,Joli,7.59,1.0,7.59
31091,2025-07-08,SUP-4,Açúcar,Caravelas,4.39,1.0,4.39
31092,2025-07-08,SUP-9,Café,Canecão,33.99,0.5,67.98
31093,2025-07-08,SUP-4,Café,3 corações,33.99,0.5,67.98
31094,2025-07-08,SUP-3,Óleo,Soya,8.19,0.9,9.1
31095,2025-07-08,SUP-3,Leite,Shefa,6.39,1.0,6.39
31096,2025-07-08,SUP-9,Manteiga,President,14.99,0.2,74.95
31097,2025-07-08,SUP-25,Manteiga,Tirolez,24.12,0.2,120.6
31098,2025-07-08,SUP-25,Manteiga,Dia,11.99,0.2,59.95
31099,2025-07-08,SUP-25,Leite,Ninho,7.29,1.0,7.29
31100,2025-07-08,SUP-3,Leite,Piracanjuba,5.79,1.0,5.79
31101,2025-07-08,SUP-4,Manteiga,Itambé,14.99,0.2,74.95
31102,2025-07-08,SUP-25,Farinha,Dona Benta,5.79,1.0,5.79
31103,2025-07-08,SUP-9,Leite,Ninho,6.89,1.0,6.89
31104,2025-07-08,SUP-4,Açúcar,União,4.98,1.0,4.98
31105,2025-07-08,SUP-4,Carne Pernil,,24.0,1.0,24.0
31106,2025-07-08,SUP-4,Carne Acem,,29.9,1.0,29.9
31107,2025-07-08,SUP-25,Tomate,,6.29,1.0,6.29
31108,2025-07-08,SUP-9,Açúcar,Da Barra,4.19,1.0,4.19
31109,2025-07-08,SUP-4,Arroz,Solito,29.9,5.0,5.98
31110,2025-07-08,SUP-9,Arroz,Prato Fino,27.89,5.0,5.578
31111,2025-07-08,SUP-25,Feijão,Camil,6.89,1.0,6.89
31112,2025-07-08,SUP-9,Frango Sobrecoxa,,15.79,1.0,15.79
31113,2025-07-08,SUP-4,Arroz,Broto Legal,29.9,5.0,5.98
31114,2025-07-08,SUP-9,Tomate,,9.39,1.0,9.39
31115,2025-07-08,SUP-9,Café,Melita,29.9,0.5,59.8
31116,2025-07-08,SUP-3,Carne Acem,,48.99,1.0,48.99
31117,2025-07-08,SUP-4,Café,Pilão,48.99,0.5,97.98
31118,2025-07-08,SUP-3,Café,Caboclo,40.49,0.5,80.98
31119,2025-07-08,SUP-3,Tomate,,11.99,1.0,11.99
31120,2025-07-08,SUP-3,Macarrão,Renata,5.691,0.5,11.382
31121,2025-07-08,SUP-4,Café,Melita,48.99,0.5,97.98
31122,2025-07-08,SUP-4,Leite,Shefa,5.99,1.0,5.99
31123,2025-07-08,SUP-25,Café,Melita,39.99,0.5,79.98
31124,2025-07-08,SUP-4,Batata,,4.99,1.0,4.99
31125,2025-07-08,SUP-3,Café,Canecão,37.29,0.5,74.58
31126,2025-07-08,SUP-4,Feijão,Broto Legal,8.9,1.0,8.9
31127,2025-07-08,SUP-9,Manteiga,Itambé,13.89,0.2,69.45
31128,2025-07-08,SUP-3,Batata,,5.99,1.0,5.99
31129,2025-07-08,SUP-3,Banana Nanica,,6.99,1.0,6.99
31130,2025-07-08,SUP-4,Feijão,Outro,6.39,1.0,6.39
31131,2025-07-08,SUP-3,Manteiga,President,15.99,0.2,79.95
31132,2025-07-08,SUP-3,Feijão,Camil,6.99,1.0,6.99
31133,2025-07-08,SUP-3,Arroz,Broto Legal,30.9,5.0,6.18
31134,2025-07-08,SUP-3,Óleo,Liza,7.69,0.9,8.544444444444444
31135,2025-07-08,SUP-4,Banana Prata,,10.9,1.0,10.9
31136,2025-07-08,SUP-4,Macarrão,Galo,5.09,0.5,10.18
31137,2025-07-08,SUP-4,Feijão,Grão de campo,6.99,1.0,6.99
31138,2025-07-08,SUP-9,Frango Peito,,31.66,1.0,31.66
31139,2025-07-08,SUP-3,Café,3 corações,38.99,0.5,77.98
31140,2025-07-08,SUP-25,Açúcar,União,4.99,1.0,4.99
31141,2025-07-08,SUP-3,Manteiga,Scala,15.29,0.2,76.44999999999999
31142,2025-07-08,SUP-4,Manteiga,Aviação,15.99,0.2,79.95
31143,2025-07-08,SUP-4,Arroz,Prato Fino,31.9,5.0,6.38
31144,2025-07-08,SUP-3,Manteiga,Aviação,15.59,0.2,77.94999999999999
31145,2025-07-08,SUP-4,Feijão,Joli,7.98,1.0,7.98
31146,2025-07-08,SUP-4,Leite,Ninho,7.49,1.0,7.49
31147,2025-07-08,SUP-3,Arroz,Camil,29.19,5.0,5.838
31148,2025-07-08,SUP-3,Açúcar,Mais Doce,4.39,1.0,4.39
31149,2025-07-08,SUP-4,Frango Sobrecoxa,,25.98,1.0,25.98
31150,2025-07-08,SUP-3,Leite,Quatá,5.99,1.0,5.99
31151,2025-07-08,SUP-4,Leite,Piracanjuba,5.99,1.0,5.99
31152,2025-07-08,SUP-3,Farinha,Globo,5.99,1.0,5.99
31153,2025-07-08,SUP-9,Carne Acem,,38.9,1.0,38.9
31154,2025-07-08,SUP-4,Banana Nanica,,5.99,1.0,5.99
31155,2025-07-08,SUP-4,Óleo,Liza,7.98,0.9,8.866666666666667
31156,2025-07-08,SUP-9,Arroz,Solito,26.99,5.0,5.398
31157,2025-07-08,SUP-4,Farinha,Dona Benta,5.99,1.0,5.99
31158,2025-07-08,SUP-25,Óleo,Soya,7.79,0.9,8.655555555555555
31159,2025-07-09,SUP-8,Café,Moraes,32.99,0.5,65.98
31160,2025-07-09,SUP-29,Carne Coxão Mole,,59.9,1.0,59.9
31161,2025-07-09,SUP-8,Leite,Jussara,4.99,1.0,4.99
31162,2025-07-09,SUP-8,Farinha,Dona Benta,6.49,1.0,6.49
31163,2025-07-09,SUP-29,Café,Canecão,35.99,0.5,71.98
31164,2025-07-09,SUP-29,Arroz,Albaruska,35.99,5.0,7.198
31165,2025-07-09,SUP-29,Leite,Piracanjuba,5.29,1.0,5.29
31166,2025-07-09,SUP-8,Café,Canecão,35.99,0.5,71.98
31167,2025-07-09,SUP-8,Pão,,17.99,1.0,17.99
31168,2025-07-09,SUP-8,Manteiga,DaVaca,13.99,0.2,69.95
31169,2025-07-09,SUP-8,Feijão,Broto Legal,9.99,1.0,9.99
31170,2025-07-09,SUP-8,Feijão,Oliron,6.99,1.0,6.99
31171,2025-07-09,SUP-8,Ovo,,13.99,12.0,1.165833333333333
31172,2025-07-09,SUP-29,Macarrão,Dona Benta,4.19,0.5,8.38
31173,2025-07-09,SUP-8,Tomate,,10.99,1.0,10.99
31174,2025-07-09,SUP-8,Arroz,Prato Fino,35.99,5.0,7.198
31175,2025-07-09,SUP-29,Leite,Jussara,5.49,1.0,5.49
31176,2025-07-09,SUP-29,Açúcar,Mais Doce,4.19,1.0,4.19
31177,2025-07-09,SUP-29,Manteiga,Aviação,16.49,0.2,82.44999999999999
31178,2025-07-09,SUP-29,Leite,Shefa,4.99,1.0,4.99
31179,2025-07-09,SUP-8,Carne Acem,,39.9,1.0,39.9
31180,2025-07-09,SUP-8,Café,3 corações,39.99,0.5,79.98
31181,2025-07-09,SUP-29,Banana Nanica,,8.99,1.0,8.99
31182,2025-07-09,SUP-29,Tomate,,11.99,1.0,11.99
31183,2025-07-09,SUP-29,Óleo,Liza,8.99,0.9,9.988888888888889
31184,2025-07-09,SUP-29,Feijão,Joli,8.99,1.0,8.99
31185,2025-07-09,SUP-8,Óleo,Soya,7.39,0.9,8.21111111111111
31186,2025-07-09,SUP-29,Feijão,Broto Legal,8.99,1.0,8.99
31187,2025-07-09,SUP-8,Arroz,Broto Legal,33.99,5.0,6.798
31188,2025-07-09,SUP-29,Manteiga,President,14.49,0.2,72.45
31189,2025-07-09,SUP-8,Frango Sobrecoxa,,16.99,1.0,16.99
31190,2025-07-09,SUP-29,Óleo,Soya,8.98,0.9,9.977777777777778
31191,2025-07-09,SUP-29,Batata,,6.99,1.0,6.99
31192,2025-07-09,SUP-8,Manteiga,Aviação,14.99,0.2,74.95
31193,2025-07-09,SUP-29,Manteiga,Tirolez,16.99,0.2,84.94999999999999
31194,2025-07-09,SUP-29,Café,3 corações,38.9,0.5,77.8
31195,2025-07-09,SUP-29,Pão,,17.99,1.0,17.99
31196,2025-07-09,SUP-8,Café,Melita,22.99,0.5,45.98
31197,2025-07-09,SUP-8,Leite,Piracanjuba,5.99,1.0,5.99
31198,2025-07-09,SUP-8,Leite,Italac,5.99,1.0,5.99
31199,2025-07-09,SUP-29,Ovo,,13.9,12.0,1.158333333333333
31200,2025-07-09,SUP-29,Farinha,Famiglia Venturelli,5.99,1.0,5.99
31201,2025-07-09,SUP-8,Farinha,Famiglia Venturelli,5.99,1.0,5.99
31202,2025-07-09,SUP-8,Farinha,Rosa Branca,5.99,1.0,5.99
31203,2025-07-09,SUP-29,Frango Sobrecoxa,,19.9,1.0,19.9
31204,2025-07-09,SUP-8,Açúcar,União,5.99,1.0,5.99
31205,2025-07-09,SUP-8,Banana Prata,,12.99,1.0,12.99
31206,2025-07-09,SUP-29,Farinha,Dona Benta,6.39,1.0,6.39
31207,2025-07-09,SUP-29,Manteiga,Batavo,13.29,0.2,66.44999999999999
31208,2025-07-09,SUP-29,Banana Prata,,12.99,1.0,12.99
31209,2025-07-09,SUP-29,Arroz,Prato Fino,31.99,5.0,6.398
31210,2025-07-09,SUP-29,Carne Acem,,43.9,1.0,43.9
31211,2025-07-09,SUP-29,Frango Peito,,28.9,1.0,28.9
31212,2025-07-09,SUP-29,Feijão,Oliron,7.99,1.0,7.99
31213,2025-07-09,SUP-8,Farinha,Renata,8.99,1.0,8.99
31214,2025-07-09,SUP-29,Café,Melita,38.9,0.5,77.8
31215,2025-07-09,SUP-8,Batata,,4.99,1.0,4.99
31216,2025-07-09,SUP-29,Açúcar,Caravelas,3.99,1.0,3.99
31217,2025-07-09,SUP-8,Banana Nanica,,4.99,1.0,4.99
31218,2025-07-09,SUP-8,Macarrão,Renata,4.99,0.5,9.98
31219,2025-07-09,SUP-8,Açúcar,Mais Doce,4.99,1.0,4.99
31220,2025-07-09,SUP-8,Arroz,Camil,24.99,5.0,4.997999999999999
31221,2025-07-09,SUP-8,Arroz,Pileco Nobre,29.99,5.0,5.997999999999999
31222,2025-07-09,SUP-8,Frango Peito,,27.9,1.0,27.9
31223,2025-07-09,SUP-8,Leite,Ninho,6.99,1.0,6.99
31224,2025-07-09,SUP-8,Feijão,Joli,6.99,1.0,6.99
31225,2025-07-09,SUP-8,Açúcar,Caravelas,4.99,1.0,4.99
31226,2025-07-09,SUP-29,Café,Caboclo,37.99,0.5,75.98
31227,2025-07-09,SUP-8,Carne Pernil,,19.9,1.0,19.9
31228,2025-07-09,SUP-29,Carne Pernil,,26.9,1.0,26.9
31229,2025-07-09,SUP-8,Macarrão,Galo,4.59,0.5,9.18
31230,2025-07-09,SUP-8,Macarrão,Dona Benta,4.59,0.5,9.18
31231,2025-07-09,SUP-8,Manteiga,Tirolez,14.99,0.2,74.95
31232,2025-07-09,SUP-29,Arroz,Camil,34.79,5.0,6.958
31233,2025-07-09,SUP-29,Leite,Paulista,5.89,1.0,5.89
31234,2025-07-09,SUP-29,Açúcar,União,4.99,1.0,4.99
31235,2025-07-09,SUP-29,Feijão,Empório São João,8.69,1.0,8.69
31236,2025-07-09,SUP-29,Macarrão,Galo,4.69,0.5,9.38
31237,2025-07-09,SUP-8,Carne Coxão Mole,,47.9,1.0,47.9
31238,2025-07-09,SUP-29,Macarrão,Petybon,4.29,0.5,8.58
31239,2025-07-09,SUP-8,Feijão,Saboroso,7.99,1.0,7.99
31240,2025-07-09,SUP-29,Arroz,Broto Legal,29.99,5.0,5.997999999999999
31241,2025-07-09,SUP-29,Farinha,Renata,7.39,1.0,7.39
31242,2025-07-09,SUP-8,Óleo,Liza,7.99,0.9,8.877777777777778
31243,2025-07-11,SUP-14,Tomate,,13.9,1.0,13.9
31244,2025-07-11,SUP-16,Manteiga,Tirol,16.89,0.2,84.45
31245,2025-07-11,SUP-14,Farinha,Sol,4.49,1.0,4.49
31246,2025-07-11,SUP-22,Frango Peito,,29.99,1.0,29.99
31247,2025-07-11,SUP-14,Feijão,Joli,6.99,1.0,6.99
31248,2025-07-11,SUP-16,Manteiga,Aviação,21.19,0.2,105.95
31249,2025-07-11,SUP-16,Arroz,Albaruska,35.99,5.0,7.198
31250,2025-07-11,SUP-14,Manteiga,Danone,13.9,0.2,69.5
31251,2025-07-11,SUP-14,Café,Moraes,35.99,0.5,71.98
31252,2025-07-11,SUP-22,Arroz,Camil,29.99,5.0,5.997999999999999
31253,2025-07-11,SUP-16,Batata,,2.79,1.0,2.79
31254,2025-07-11,SUP-22,Banana Nanica,,6.99,1.0,6.99
31255,2025-07-11,SUP-22,Leite,Ninho,6.99,1.0,6.99
31256,2025-07-11,SUP-16,Carne Pernil,,25.99,1.0,25.99
31257,2025-07-11,SUP-22,Leite,Piracanjuba,6.99,1.0,6.99
31258,2025-07-11,SUP-22,Farinha,Dona Benta,6.99,1.0,6.99
31259,2025-07-11,SUP-16,Arroz,Camil,25.99,5.0,5.198
31260,2025-07-11,SUP-14,Manteiga,Aviação,16.9,0.2,84.49999999999999
31261,2025-07-11,SUP-14,Óleo,Vitaliv,5.59,0.9,6.21111111111111
31262,2025-07-11,SUP-14,Farinha,Nita,5.59,1.0,5.59
31263,2025-07-11,SUP-16,Açúcar,Caravelas,5.59,1.0,5.59
31264,2025-07-11,SUP-22,Açúcar,Guarani,6.49,1.0,6.49
31265,2025-07-11,SUP-22,Macarrão,Petybon,5.55,0.5,11.1
31266,2025-07-11,SUP-16,Frango Peito,,26.99,1.0,26.99
31267,2025-07-11,SUP-14,Feijão,Kicaldo,7.69,1.0,7.69
31268,2025-07-11,SUP-14,Arroz,Serrazul,26.99,5.0,5.398
31269,2025-07-11,SUP-16,Café,Moraes,37.39,0.5,74.78
31270,2025-07-11,SUP-14,Banana Nanica,,7.99,1.0,7.99
31271,2025-07-11,SUP-22,Pão,,16.99,1.0,16.99
31272,2025-07-11,SUP-22,Frango Sobrecoxa,,16.99,1.0,16.99
31273,2025-07-11,SUP-14,Café,Melita,39.99,0.5,79.98
31274,2025-07-11,SUP-16,Café,Canecão,39.99,0.5,79.98
31275,2025-07-11,SUP-14,Óleo,Soya,7.99,0.9,8.877777777777778
31276,2025-07-11,SUP-16,Farinha,Dona Benta,6.79,1.0,6.79
31277,2025-07-11,SUP-14,Leite,Paulista,6.29,1.0,6.29
31278,2025-07-11,SUP-14,Feijão,Broto Legal,7.99,1.0,7.99
31279,2025-07-11,SUP-14,Banana Prata,,14.9,1.0,14.9
31280,2025-07-11,SUP-22,Açúcar,União,6.99,1.0,6.99
31281,2025-07-11,SUP-22,Macarrão,Galo,6.99,0.5,13.98
31282,2025-07-11,SUP-16,Carne Coxão Mole,,45.99,1.0,45.99
31283,2025-07-11,SUP-22,Macarrão,Renata,6.99,0.5,13.98
31284,2025-07-11,SUP-22,Carne Pernil,,14.99,1.0,14.99
31285,2025-07-11,SUP-22,Carne Acem,,39.99,1.0,39.99
31286,2025-07-11,SUP-16,Açúcar,União,6.59,1.0,6.59
31287,2025-07-11,SUP-14,Batata,,9.99,1.0,9.99
31288,2025-07-11,SUP-16,Macarrão,Dona Benta,4.59,0.5,9.18
31289,2025-07-11,SUP-14,Manteiga,Tirolez,17.9,0.2,89.49999999999999
31290,2025-07-11,SUP-22,Arroz,Prato Fino,34.69,5.0,6.938
31291,2025-07-11,SUP-16,Arroz,Saboroso,24.19,5.0,4.838
31292,2025-07-11,SUP-22,Leite,Shefa,5.99,1.0,5.99
31293,2025-07-11,SUP-14,Carne Pernil,,27.9,1.0,27.9
31294,2025-07-11,SUP-14,Café,Canecão,34.99,0.5,69.98
31295,2025-07-11,SUP-14,Ovo,,15.9,12.0,1.325
31296,2025-07-11,SUP-14,Frango Sobrecoxa,,15.9,1.0,15.9
31297,2025-07-11,SUP-14,Leite,Piracanjuba,5.69,1.0,5.69
31298,2025-07-11,SUP-14,Farinha,Renata,8.59,1.0,8.59
31299,2025-07-11,SUP-16,Farinha,Renata,8.59,1.0,8.59
31300,2025-07-11,SUP-14,Manteiga,President,15.9,0.2,79.5
31301,2025-07-11,SUP-22,Manteiga,Aviação,19.99,0.2,99.94999999999999
31302,2025-07-11,SUP-22,Café,Moraes,32.98,0.5,65.96
31303,2025-07-11,SUP-16,Feijão,Camil,7.39,1.0,7.39
31304,2025-07-11,SUP-16,Manteiga,Matilat,19.99,0.2,99.94999999999999
31305,2025-07-11,SUP-16,Carne Acem,,32.99,1.0,32.99
31306,2025-07-11,SUP-22,Manteiga,DaVaca,13.99,0.2,69.95
31307,2025-07-11,SUP-16,Macarrão,Galo,4.59,0.5,9.18
